VentaID;Factura;Fecha_Orden;Fecha_Entrega;Fecha_Envio;Estado;Cliente_Code;Tipo_Cliente;Nombres;Apellidos;Vendedor;Departamento;Metodo_Pago;Subtotal
69309;SO69309;2025-03-30;12/04/2025;13-04-25;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;7041.5716
69310;SO69310;2025-03-30;12/04/2025;12-04-25;5;29723 - 17481413;SC;Ed;Dudenhoefer;Rachel Valdez;;Debito/Credito;249.5428
69388;SO69388;2025-03-31;12/04/2025;12-04-25;5;29542 - 5339607;SC;David;Bartness;Rachel Valdez;Junín;Debito/Credito;1210.4928
69389;SO69389;2025-03-31;12/04/2025;12-04-25;5;29797 - 22898326;SC;Jane;Greer;Jae Pak;;Debito/Credito;5105.568
69390;SO69390;2025-03-31;12/04/2025;12-04-25;5;30058 - 15387792;SC;Mike;Taylor;Garrett Vargas;Ica;Debito/Credito;26.724
69391;SO69391;2025-03-31;09/04/2025;09-04-25;5;29620 - 94393638;SC;Joan;Campbell;Jae Pak;Ica;Debito/Credito;4256.964
69392;SO69392;2025-03-31;13/04/2025;12-04-25;5;29908 - 10453921706;SC;Joe;Kim;José Saraiva;Lambayeque;Debito/Credito;387.918
69393;SO69393;2025-03-31;13/04/2025;12-04-25;5;29955 - 10997630776;SC;David;Liu;Jillian Carson;La Libertad;Debito/Credito;32184.0288
69394;SO69394;2025-03-31;07/04/2025;07-04-25;5;29888 - 1655045;SC;Brannon;Jones;Tsvi Reiter;Cusco;Debito/Credito;23316.246
69395;SO69395;2025-03-31;12/04/2025;12-04-25;5;29713 - 9600799;SC;Dick;Dievendorff;José Saraiva;Lambayeque;Debito/Credito;890.82
69396;SO69396;2025-03-31;06/04/2025;06-04-25;5;29539 - 10280374813;SC;Josh;Barnhill;Garrett Vargas;Ica;Debito/Credito;6187.308
69397;SO69397;2025-03-31;12/04/2025;12-04-25;5;29928 - 41126136;SC;Vamsi;Kuppa;Jae Pak;Ica;Debito/Credito;26194.974
69398;SO69398;2025-03-31;13/04/2025;12-04-25;5;29567 - 69392246;SC;Jackie;Blackwell;Jae Pak;Ica;Debito/Credito;868.89
69399;SO69399;2025-03-31;12/04/2025;12-04-25;5;30093 - 81420444;SC;Phyllis;Tuffield;Garrett Vargas;Ica;Debito/Credito;28795.9976
69400;SO69400;2025-03-31;13/04/2025;12-04-25;5;29677 - 19708347;SC;William;Conner;Jae Pak;Ica;Debito/Credito;2870.952
69401;SO69401;2025-03-31;12/04/2025;12-04-25;5;29627 - 66409594;SC;Johnny;Caprio;Garrett Vargas;Ica;Debito/Credito;18220.9299
69402;SO69402;2025-03-31;12/04/2025;12-04-25;5;29961 - 11453031;SC;John;Long;Jillian Carson;Arequipa;Debito/Credito;356.898
69403;SO69403;2025-03-31;12/04/2025;12-04-25;5;29597 - 10380692567;SC;Dick;Brummer;Tsvi Reiter;;Debito/Credito;2159.352
69404;SO69404;2025-03-31;12/04/2025;12-04-25;5;29984 - 32874936;SC;Benjamin;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;5454.2858
69405;SO69405;2025-03-31;12/04/2025;12-04-25;5;29519 - 15657555;SC;Hannah;Arakawa;Tsvi Reiter;Cusco;Debito/Credito;5997.522
69406;SO69406;2025-03-31;12/04/2025;12-04-25;5;29907 - 43811000;SC;Karan;Khanna;Tete Mensa-Annan;Lima;Debito/Credito;33171.1091
69407;SO69407;2025-03-31;13/04/2025;12-04-25;5;29949 - 10781636977;SC;George;Li;Linda Mitchell;Lima;Debito/Credito;529.4928
69408;SO69408;2025-03-31;12/04/2025;12-04-25;5;29997 - 10202301348;SC;Lola;Mccarthy;David Campbell;Lima;Debito/Credito;49522.7787
69409;SO69409;2025-03-31;12/04/2025;12-04-25;5;29865 - 9688672;SC;Lucio;Iallo;Linda Mitchell;Piura;Debito/Credito;6979.656
69410;SO69410;2025-03-31;12/04/2025;12-04-25;5;29538 - 45460543;SC;Brenda;Barlow;Lynn Tsoflias;Cajamarca;Debito/Credito;19043.112
69411;SO69411;2025-03-31;12/04/2025;12-04-25;5;29598 - 10989640345;SC;Michael;Brundage;Shu Ito;Piura;Debito/Credito;3793.26
69412;SO69412;2025-03-31;12/04/2025;12-04-25;5;30117 - 10859939782;SC;Robert;Vessa;Michael Blythe;Piura;Debito/Credito;61144.5956
69413;SO69413;2025-03-31;12/04/2025;12-04-25;5;29935 - 38336988;SC;Elsa;Leavitt;Linda Mitchell;Lima;Debito/Credito;25757.0601
69414;SO69414;2025-03-31;06/04/2025;06-04-25;5;29524 - 88944054;SC;Chris;Ashton;Michael Blythe;La Libertad;Debito/Credito;32910.642
69415;SO69415;2025-03-31;12/04/2025;12-04-25;5;29779 - 58362442;SC;Cornett;Gibbens;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;12307.134
69416;SO69416;2025-03-31;12/04/2025;12-04-25;5;29684 - 86526885;SC;Marlin;Coriell;Jillian Carson;La Libertad;Debito/Credito;4006.4015
69417;SO69417;2025-03-31;14/04/2025;12-04-25;5;30094 - 10525056298;SC;Sairaj;Uddin;Linda Mitchell;Piura;Debito/Credito;33513.366
69418;SO69418;2025-03-31;12/04/2025;12-04-25;5;30055 - 88527772;SC;Julie;Taft-Rider;Michael Blythe;La Libertad;Debito/Credito;23892.7656
69419;SO69419;2025-03-31;12/04/2025;12-04-25;5;29540 - 17951566;SC;Adam;Barr;Tsvi Reiter;Cusco;Debito/Credito;3773.28
69420;SO69420;2025-03-31;15/04/2025;12-04-25;5;29571 - 46481210;SC;Gabriel;Bockenkamp;Tete Mensa-Annan;Lima;Debito/Credito;1544.97
69421;SO69421;2025-03-31;12/04/2025;12-04-25;5;29942 - 81257559;SC;Roger;Lengel;Tete Mensa-Annan;Lima;Debito/Credito;26125.854
69422;SO69422;2025-03-31;12/04/2025;12-04-25;5;30107 - 91167421;SC;Margaret;Vanderkamp;Linda Mitchell;Lima;Debito/Credito;68925.4289
69423;SO69423;2025-03-31;12/04/2025;12-04-25;5;30024 - 10272691012;SC;Neva;Mitchell;Tete Mensa-Annan;Lima;Debito/Credito;293.958
69424;SO69424;2025-03-31;09/04/2025;09-04-25;5;30023 - 10691057234;SC;Frank;Miller;Michael Blythe;La Libertad;Debito/Credito;739.89
69425;SO69425;2025-03-31;12/04/2025;12-04-25;5;30076 - 52288535;SC;Diane;Tibbott;Shu Ito;La Libertad;Debito/Credito;930.282
69426;SO69426;2025-03-31;09/04/2025;09-04-25;5;30103 - 57881282;SC;Mandy;Vance;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;61171.5876
69427;SO69427;2025-03-31;09/04/2025;09-04-25;5;29777 - 10595154921;SC;Tom;Getzinger;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;356.898
69428;SO69428;2025-03-31;14/04/2025;12-04-25;5;29630 - 62778300;SC;Ty Loren;Carlson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;923.388
69429;SO69429;2025-03-31;13/04/2025;12-04-25;5;29899 - 96654096;SC;Kendall;Keil;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;32625.978
69430;SO69430;2025-03-31;14/04/2025;12-04-25;5;30026 - 66083975;SC;Scott;Mitchell;Ranjit Varkey Chudukatil;;Debito/Credito;11747.532
69431;SO69431;2025-03-31;08/04/2025;08-04-25;5;29977 - 83473105;SC;Kimberly;Malmendier;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;4298.958
69432;SO69432;2025-03-31;13/04/2025;12-04-25;5;29983 - 72311602;SC;Cecelia;Marshall;Jae Pak;Ica;Debito/Credito;649.14
69433;SO69433;2025-03-31;12/04/2025;12-04-25;5;29564 - 33148937;SC;Mary;Billstrom;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;60915.72
69434;SO69434;2025-03-31;12/04/2025;12-04-25;5;29495 - 53723866;SC;James;Aguilar;Rachel Valdez;Junín;Debito/Credito;2007.09
69435;SO69435;2025-03-31;12/04/2025;12-04-25;5;30073 - 7873775;SC;Rossane;Thoreson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;26319.786
69436;SO69436;2025-03-31;12/04/2025;15-04-25;5;29869 - 95333349;SC;Raman;Iyer;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;2181.24
69437;SO69437;2025-03-31;12/04/2025;12-04-25;5;29712 - 79030465;SC;Holly;Dickson;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;83147.6449
69438;SO69438;2025-03-31;13/04/2025;12-04-25;5;30091 - 57129421;SC;Lynn;Tsoflias;Jillian Carson;Arequipa;Debito/Credito;72.162
69439;SO69439;2025-03-31;12/04/2025;12-04-25;5;29657 - 37855108;SC;Martin;Chisholm;Lynn Tsoflias;Cajamarca;Debito/Credito;436.908
69440;SO69440;2025-03-31;12/04/2025;12-04-25;5;30060 - 12507461;SC;Jeff;Teper;Jillian Carson;Arequipa;Debito/Credito;577.47
69441;SO69441;2025-03-31;12/04/2025;12-04-25;5;29919 - 2673390;SC;Eugene;Kogan;Linda Mitchell;Piura;Debito/Credito;68203.41
69442;SO69442;2025-03-31;12/04/2025;12-04-25;5;29996 - 66018311;SC;Katie;Mcaskill-White;Jillian Carson;Arequipa;Debito/Credito;30980.0885
69443;SO69443;2025-03-31;12/04/2025;12-04-25;5;29798 - 60457574;SC;Geoff;Grisso;Tsvi Reiter;Cusco;Debito/Credito;13580.442
69444;SO69444;2025-03-31;09/04/2025;09-04-25;5;29725 - 87453600;SC;Tish;Duff;Rachel Valdez;Junín;Debito/Credito;35272.6228
69445;SO69445;2025-03-31;12/04/2025;12-04-25;5;29586 - 10069701;SC;David;Brink;Rachel Valdez;Junín;Debito/Credito;6422.22
69446;SO69446;2025-03-31;09/04/2025;09-04-25;5;30021 - 10885268429;SC;Ben;Miller;Jae Pak;Ica;Debito/Credito;1712.946
69447;SO69447;2025-03-31;12/04/2025;12-04-25;5;30101 - 88492794;SC;Johnathan;Van Eaton;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;33518.7528
69448;SO69448;2025-03-31;12/04/2025;12-04-25;5;29789 - 1383582;SC;Brian;Goldstein;Garrett Vargas;Ica;Debito/Credito;18952.116
69449;SO69449;2025-03-31;07/04/2025;07-04-25;5;30059 - 84868173;SC;Denis;Taylor;Lynn Tsoflias;Cajamarca;Debito/Credito;32640.528
69450;SO69450;2025-03-31;13/04/2025;12-04-25;5;29724 - 78963878;SC;Bernard;Duerr;Jillian Carson;Arequipa;Debito/Credito;35047.644
69451;SO69451;2025-03-31;13/04/2025;12-04-25;5;29561 - 20727352358;SC;John;Berry;Tsvi Reiter;Cusco;Debito/Credito;50399.166
69452;SO69452;2025-03-31;12/04/2025;12-04-25;5;29626 - 36193466;SC;Jun;Cao;Tsvi Reiter;Cusco;Debito/Credito;3325.4748
69453;SO69453;2025-03-31;12/04/2025;12-04-25;5;29757 - 70543014;SC;Garth;Fort;Linda Mitchell;Piura;Debito/Credito;808.728
69454;SO69454;2025-03-31;13/04/2025;12-04-25;5;29995 - 10960172354;SC;Stacie;Mcanich;Rachel Valdez;Junín;Debito/Credito;83967.9181
69455;SO69455;2025-03-31;07/04/2025;07-04-25;5;29780 - 26732334;SC;Frances;Giglio;Jae Pak;Ica;Debito/Credito;2076.54
69456;SO69456;2025-03-31;08/04/2025;09-04-25;5;29904 - 62106215;SC;Mary;Kesslep;José Saraiva;Lambayeque;Debito/Credito;42715.1988
69457;SO69457;2025-03-31;14/04/2025;12-04-25;5;30086 - 93882332;SC;Jean;Trenary;Rachel Valdez;Junín;Debito/Credito;890.82
69458;SO69458;2025-03-31;13/04/2025;12-04-25;5;29835 - 21722506;SC;Ronald;Heymsfield;David Campbell;;Debito/Credito;461.694
69459;SO69459;2025-03-31;12/04/2025;12-04-25;5;29691 - 35627360;SC;Jose;Curry;Tsvi Reiter;Cusco;Debito/Credito;72.894
69460;SO69460;2025-03-31;07/04/2025;07-04-25;5;29601 - 10340035581;SC;Dirk;Bruno;Garrett Vargas;Ica;Debito/Credito;18057.942
69461;SO69461;2025-03-31;06/04/2025;06-04-25;5;29618 - 96516869;SC;Gustavo;Camargo;José Saraiva;Lambayeque;Debito/Credito;31964.604
69462;SO69462;2025-03-31;12/04/2025;12-04-25;5;30009 - 2753830;SC;Tosh;Meston;Jillian Carson;Arequipa;Debito/Credito;11012.327
69463;SO69463;2025-03-31;12/04/2025;12-04-25;5;29583 - 5424660;SC;Alan;Brewer;Michael Blythe;La Libertad;Debito/Credito;323.994
69464;SO69464;2025-03-31;12/04/2025;12-04-25;5;29786 - 18895252;SC;James;Glynn;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;41672.7142
69465;SO69465;2025-03-31;07/04/2025;07-04-25;5;29817 - 46568458;SC;Doris;Hartwig;Tsvi Reiter;Cusco;Debito/Credito;31001.682
69466;SO69466;2025-03-31;09/04/2025;10-04-25;5;29716 - 10316681627;SC;Blaine;Dockter;Shu Ito;Piura;Debito/Credito;32062.032
69467;SO69467;2025-03-31;14/04/2025;12-04-25;5;30014 - 57893621;SC;Gary;Meyerhoff;Jillian Carson;Arequipa;Debito/Credito;11951.688
69468;SO69468;2025-03-31;08/04/2025;08-04-25;5;29593 - 68407114;SC;Mary;Browning;Michael Blythe;La Libertad;Debito/Credito;1435.5564
69469;SO69469;2025-03-31;07/04/2025;07-04-25;5;30115 - 10496711799;SC;Dora;Verdad;Jae Pak;Ica;Debito/Credito;672.294
69470;SO69470;2025-03-31;13/04/2025;12-04-25;5;29952 - 58457085;SC;Yuhong;Li;José Saraiva;Lambayeque;Debito/Credito;3061.782
69471;SO69471;2025-03-31;13/04/2025;12-04-25;5;29818 - 48983091;SC;Roger;Harui;Linda Mitchell;Lima;Debito/Credito;92941.2222
69472;SO69472;2025-03-31;13/04/2025;12-04-25;5;30085 - 51574131;SC;Doris;Traube;Jillian Carson;Cusco;Debito/Credito;963.216
69473;SO69473;2025-03-31;12/04/2025;12-04-25;5;30054 - 39540321;SC;Shelly;Szymanski;Jillian Carson;Arequipa;Debito/Credito;1755.0912
69474;SO69474;2025-03-31;13/04/2025;12-04-25;5;30011 - 77533725;SC;Eric;Meyer;Tsvi Reiter;Cusco;Debito/Credito;9900.42
69475;SO69475;2025-03-31;12/04/2025;12-04-25;5;29643 - 12979147;SC;Matthew;Cavallari;Pamela Ansman-Wolfe;Lima;Debito/Credito;57037.067
69476;SO69476;2025-03-31;12/04/2025;12-04-25;5;29828 - 20443201295;SC;Jay;Henningsen;Jillian Carson;Arequipa;Debito/Credito;3438.279
69477;SO69477;2025-03-31;12/04/2025;12-04-25;5;29986 - 10371484669;SC;Mindy;Martin;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;335.952
69478;SO69478;2025-03-31;08/04/2025;08-04-25;5;29895 - 20524998268;SC;Lori;Kane;Jae Pak;Ica;Debito/Credito;23913.45
69479;SO69479;2025-03-31;07/04/2025;07-04-25;5;29911 - 20648230246;SC;Tim;Kim;Garrett Vargas;Ica;Debito/Credito;25573.8716
69480;SO69480;2025-03-31;08/04/2025;08-04-25;5;29517 - 77393926;SC;Ramona;Antrim;Jillian Carson;La Libertad;Debito/Credito;6078.402
69481;SO69481;2025-03-31;13/04/2025;12-04-25;5;29509 - 78691194;SC;Michael;Allen;Jillian Carson;Arequipa;Debito/Credito;2780.778
69482;SO69482;2025-03-31;13/04/2025;12-04-25;5;29666 - 67670683;SC;Jane;Clayton;Garrett Vargas;Ica;Debito/Credito;20373.756
69483;SO69483;2025-03-31;14/04/2025;12-04-25;5;29766 - 55966397;SC;Bob;Gage;Garrett Vargas;Ica;Debito/Credito;1376.994
69484;SO69484;2025-03-31;13/04/2025;12-04-25;5;29991 - 7656517;SC;Chris;Maxwell;Tete Mensa-Annan;Lima;Debito/Credito;1964.67
69485;SO69485;2025-03-31;12/04/2025;12-04-25;5;29945 - 76773846;SC;Gloria;Lesko;Tsvi Reiter;Cusco;Debito/Credito;3309.0168
69486;SO69486;2025-03-31;12/04/2025;12-04-25;5;29764 - 85796658;SC;John;Ford;Michael Blythe;Piura;Debito/Credito;323.994
69487;SO69487;2025-03-31;12/04/2025;12-04-25;5;29800 - 69033341;SC;Brian;Groth;David Campbell;Lima;Debito/Credito;5175.852
69488;SO69488;2025-03-31;12/04/2025;12-04-25;5;29816 - 12873827;SC;Keith;Harris;David Campbell;Lima;Debito/Credito;764.316
69489;SO69489;2025-03-31;12/04/2025;12-04-25;5;29675 - 36896268;SC;Aaron;Con;Jillian Carson;Arequipa;Debito/Credito;964.722
69490;SO69490;2025-03-31;12/04/2025;12-04-25;5;29503 - 10333599629;SC;Gregory;Alderson;Garrett Vargas;Ica;Debito/Credito;1054.938
69491;SO69491;2025-03-31;12/04/2025;12-04-25;5;29556 - 87489627;SC;Scot;Bent;Lynn Tsoflias;Cajamarca;Debito/Credito;5058.336
69492;SO69492;2025-03-31;09/04/2025;09-04-25;5;29848 - 20176459732;SC;Helge;Hoeing;Michael Blythe;La Libertad;Debito/Credito;606.996
69493;SO69493;2025-03-31;16/04/2025;12-04-25;5;29633 - 86618546;SC;Steve;Carnes;Jillian Carson;Arequipa;Debito/Credito;5306.6375
69494;SO69494;2025-03-31;14/04/2025;12-04-25;5;29989 - 85518001;SC;Joseph;Matthews;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;31.584
69495;SO69495;2025-03-31;08/04/2025;08-04-25;5;29569 - 52225080;SC;Linda;Burnett;Michael Blythe;La Libertad;Debito/Credito;2402.274
69496;SO69496;2025-03-31;12/04/2025;12-04-25;5;30062 - 69175799;SC;Sameer;Tejani;Tsvi Reiter;;Debito/Credito;356.898
69497;SO69497;2025-03-31;13/04/2025;12-04-25;5;29857 - 88061840;SC;Janice;Hows;José Saraiva;Lambayeque;Debito/Credito;21.576
69498;SO69498;2025-03-31;13/04/2025;12-04-25;5;29985 - 31692927;SC;Linda;Martin;José Saraiva;Lambayeque;Debito/Credito;1544.97
69499;SO69499;2025-03-31;07/04/2025;07-04-25;5;29752 - 45797658;SC;James;Fine;Jillian Carson;Arequipa;Debito/Credito;2057.2464
69500;SO69500;2025-03-31;12/04/2025;12-04-25;5;29588 - 69745742;SC;Willie;Brooks;Tete Mensa-Annan;;Debito/Credito;1289.5668
69501;SO69501;2025-03-31;13/04/2025;12-04-25;5;29792 - 87450757;SC;Abigail;Gonzalez;Michael Blythe;Piura;Debito/Credito;35676.7764
69502;SO69502;2025-03-31;12/04/2025;12-04-25;5;29846 - 72878343;SC;Douglas;Hite;Tsvi Reiter;Cusco;Debito/Credito;1815.15
69503;SO69503;2025-03-31;12/04/2025;12-04-25;5;29924 - 50585423;SC;Mitch;Kennedy;Linda Mitchell;;Debito/Credito;61593.4153
69504;SO69504;2025-03-31;12/04/2025;12-04-25;5;29526 - 10281981434;SC;John;Ault;Rachel Valdez;Junín;Debito/Credito;13820.766
69505;SO69505;2025-03-31;12/04/2025;12-04-25;5;29901 - 10902866753;SC;John;Kelly;Linda Mitchell;Piura;Debito/Credito;6140.4181
69506;SO69506;2025-03-31;13/04/2025;12-04-25;5;29979 - 10014108223;SC;Parul;Manek;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;7099.608
69507;SO69507;2025-03-31;12/04/2025;12-04-25;5;29731 - 73263768;SC;Carla;Eldridge;Jillian Carson;Arequipa;Debito/Credito;6042.18
69508;SO69508;2025-03-31;12/04/2025;12-04-25;5;29617 - 22221453;SC;Lindsey;Camacho;Tete Mensa-Annan;Lima;Debito/Credito;106268.238
69509;SO69509;2025-03-31;12/04/2025;12-04-25;5;30063 - 96695210;SC;Vanessa;Tench;Shu Ito;Piura;Debito/Credito;29149.092
69510;SO69510;2025-03-31;13/04/2025;12-04-25;5;29880 - 20693508033;SC;Samuel;Johnson;Tsvi Reiter;Cusco;Debito/Credito;3874.062
69511;SO69511;2025-03-31;12/04/2025;12-04-25;5;29609 - 40234677;SC;Stephen;Burton;Rachel Valdez;Junín;Debito/Credito;48642.5503
69512;SO69512;2025-03-31;07/04/2025;07-04-25;5;30061 - 62211117;SC;Chad;Tedford;Michael Blythe;Piura;Debito/Credito;1336.23
69513;SO69513;2025-03-31;09/04/2025;09-04-25;5;29963 - 7896549;SC;Spencer;Low;Tsvi Reiter;Cusco;Debito/Credito;20699.376
69514;SO69514;2025-03-31;14/04/2025;12-04-25;5;30022 - 89119528;SC;Dylan;Miller;Linda Mitchell;;Debito/Credito;3708.54
69515;SO69515;2025-03-31;12/04/2025;12-04-25;5;30095 - 6331292;SC;Sunil;Uppal;Michael Blythe;;Debito/Credito;35131.278
69516;SO69516;2025-03-31;12/04/2025;12-04-25;5;29516 - 82465176;SC;Mae;Anderson;Lynn Tsoflias;Cajamarca;Debito/Credito;200.052
69517;SO69517;2025-03-31;09/04/2025;09-04-25;5;29506 - 10899240368;SC;Sean;Jacobson;Shu Ito;Piura;Debito/Credito;2909.736
69518;SO69518;2025-03-31;13/04/2025;12-04-25;5;29968 - 91302276;SC;Helen;Lutes;Tsvi Reiter;Cusco;Debito/Credito;33579.4416
69519;SO69519;2025-03-31;13/04/2025;13-04-25;5;29640 - 20439724239;SC;Pamela;Carlson;Tsvi Reiter;Cusco;Debito/Credito;672.294
69520;SO69520;2025-03-31;12/04/2025;12-04-25;5;29910 - 20649966908;SC;Shane;Kim;Jae Pak;Ica;Debito/Credito;49565.5983
69521;SO69521;2025-03-31;13/04/2025;12-04-25;5;29727 - 72122252;SC;Bart;Duncan;David Campbell;Lima;Debito/Credito;51216.168
69522;SO69522;2025-03-31;07/04/2025;07-04-25;5;29705 - 60234361;SC;Della;Demott Jr;Garrett Vargas;Ica;Debito/Credito;25434.382
69523;SO69523;2025-03-31;09/04/2025;09-04-25;5;30002 - 74474804;SC;Alejandro;Mcguel;Jillian Carson;Arequipa;Debito/Credito;356.898
69524;SO69524;2025-03-31;12/04/2025;12-04-25;5;29719 - 91594396;SC;Patricia;Doyle;David Campbell;Lima;Debito/Credito;1917.66
69525;SO69525;2025-03-31;12/04/2025;12-04-25;5;30112 - 82976756;SC;Patricia;Vasquez;Tete Mensa-Annan;Lima;Debito/Credito;32445.534
69526;SO69526;2025-03-31;12/04/2025;12-04-25;5;29947 - 17762220;SC;Judy;Lew;Jillian Carson;Arequipa;Debito/Credito;17765.0361
69527;SO69527;2025-03-31;13/04/2025;12-04-25;5;29560 - 89619485;SC;Matthias;Berndt;Shu Ito;Piura;Debito/Credito;27710.13
69528;SO69528;2025-03-31;12/04/2025;12-04-25;5;29523 - 79414350;SC;John;Arthur;Stephen Jiang;Piura;Debito/Credito;34349.2656
69529;SO69529;2025-03-31;06/04/2025;06-04-25;5;29753 - 31443152;SC;Kathie;Flood;David Campbell;Lima;Debito/Credito;1477.1748
69530;SO69530;2025-03-31;12/04/2025;12-04-25;5;29936 - 15501642;SC;Michael;Lee;Tete Mensa-Annan;Lima;Debito/Credito;445.41
69531;SO69531;2025-03-31;12/04/2025;12-04-25;5;29923 - 54724124;SC;Edward;Kozlowski;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;112312.554
69532;SO69532;2025-03-31;09/04/2025;09-04-25;5;29522 - 20868214405;SC;Thomas;Armstrong;Linda Mitchell;Piura;Debito/Credito;54076.886
69533;SO69533;2025-03-31;12/04/2025;12-04-25;5;29896 - 97135868;SC;Judith;Krane;Tsvi Reiter;Cusco;Debito/Credito;50095.6227
69534;SO69534;2025-03-31;12/04/2025;12-04-25;5;29619 - 34452719;SC;Deedee;Cameron;Jillian Carson;Arequipa;Debito/Credito;331.152
69535;SO69535;2025-03-31;13/04/2025;13-04-25;5;29940 - 44403438;SC;Robertson;Lee;Ranjit Varkey Chudukatil;Áncash;Debito/Credito;108982.7474
69536;SO69536;2025-03-31;06/04/2025;06-04-25;5;29732 - 10700142034;SC;Carol;Elliott;Michael Blythe;Piura;Debito/Credito;40086.9291
69537;SO69537;2025-03-31;12/04/2025;12-04-25;5;29863 - 10620987655;SC;Ryan;Ihrig;Jae Pak;Ica;Debito/Credito;1493.166
69538;SO69538;2025-03-31;06/04/2025;06-04-25;5;29544 - 91359636;SC;Shaun;Beasley;Garrett Vargas;Ica;Debito/Credito;4881.234
69539;SO69539;2025-03-31;12/04/2025;13-04-25;5;29784 - 8937015;SC;Jeanie;Glenn;Linda Mitchell;Piura;Debito/Credito;7564.164
69540;SO69540;2025-03-31;14/04/2025;12-04-25;5;29608 - 87280011;SC;Timothy;Burnett;Jae Pak;Ica;Debito/Credito;44228.9437
69541;SO69541;2025-03-31;08/04/2025;08-04-25;5;29830 - 47936947;SC;Kari;Hensien;Garrett Vargas;;Debito/Credito;5723.3976
69542;SO69542;2025-03-31;12/04/2025;12-04-25;5;29698 - 55930760;SC;Jacob;Dean;Jae Pak;Ica;Debito/Credito;26034.912
69543;SO69543;2025-03-31;12/04/2025;12-04-25;5;29851 - 10654096834;SC;Jean;Holloway;José Saraiva;Lambayeque;Debito/Credito;356.898
69544;SO69544;2025-03-31;12/04/2025;12-04-25;5;29543 - 87594829;SC;Karel;Bates;Jillian Carson;Arequipa;Debito/Credito;35536.668
69545;SO69545;2025-03-31;08/04/2025;08-04-25;5;29616 - 28366968;SC;Barbara;Calone;Stephen Jiang;;Debito/Credito;63841.3128
69546;SO69546;2025-03-31;12/04/2025;12-04-25;5;30047 - 14214839;SC;Michael;Sullivan;Linda Mitchell;Piura;Debito/Credito;8020.758
69547;SO69547;2025-03-31;13/04/2025;12-04-25;5;29590 - 73298427;SC;Jo;Brown;Jillian Carson;La Libertad;Debito/Credito;37.254
69548;SO69548;2025-03-31;12/04/2025;12-04-25;5;29785 - 20953062545;SC;Diane;Glimp;Jae Pak;Ica;Debito/Credito;63.168
69549;SO69549;2025-03-31;13/04/2025;12-04-25;5;30035 - 37950753;SC;Alice;Steiner;Michael Blythe;Piura;Debito/Credito;6450.678
69550;SO69550;2025-03-31;12/04/2025;12-04-25;5;29706 - 73486730;SC;Bruno;Deniut;Lynn Tsoflias;Cajamarca;Debito/Credito;41619.216
69551;SO69551;2025-03-31;12/04/2025;12-04-25;5;29990 - 23230668;SC;Jennifer;Maxham;Amy Alberts;Lambayeque;Debito/Credito;672.294
69552;SO69552;2025-03-31;12/04/2025;12-04-25;5;29521 - 20129066;SC;Tom;Johnston;Shu Ito;Lima;Debito/Credito;5074.368
69553;SO69553;2025-03-31;12/04/2025;12-04-25;5;29665 - 67928618;SC;James;Clark;Syed Abbas;Cajamarca;Debito/Credito;752.634
69554;SO69554;2025-03-31;09/04/2025;09-04-25;5;30030 - 10522474529;SC;Stefano;Stefani;José Saraiva;Lambayeque;Debito/Credito;7133.778
69555;SO69555;2025-03-31;13/04/2025;12-04-25;5;29978 - 20191295952;SC;Ajay;Manchepalli;José Saraiva;Lambayeque;Debito/Credito;119.976
69556;SO69556;2025-03-31;12/04/2025;12-04-25;5;29845 - 75170107;SC;Rose;Hirsch;Rachel Valdez;Junín;Debito/Credito;1013.232
69557;SO69557;2025-03-31;08/04/2025;11-04-25;5;29868 - 10987728214;SC;Denean;Ison;José Saraiva;Lambayeque;Debito/Credito;2490.18
69558;SO69558;2025-03-31;12/04/2025;12-04-25;5;29615 - 57620968;SC;Mari;Caldwell;José Saraiva;Lambayeque;Debito/Credito;76677.4547
69559;SO69559;2025-03-31;12/04/2025;12-04-25;5;29511 - 62615969;SC;Oscar;Alpuerto;Linda Mitchell;La Libertad;Debito/Credito;199.4976
69560;SO69560;2025-03-31;12/04/2025;12-04-25;5;29918 - 1303791;SC;Kirk;King;Jae Pak;Ica;Debito/Credito;31044.9012
69561;SO69561;2025-03-31;06/04/2025;06-04-25;5;29913 - 96818075;SC;Anton;Kirilov;Linda Mitchell;La Libertad;Debito/Credito;82062.4546
